0x004161e0,76
0x00416230,86
0x00416290,268
0x004163a0,44
0x004163d0,59
0x00416410,154
0x004164b0,125
0x00416530,490
0x00416720,372
0x004168b0,171
0x00416960,307
0x00416aa0,301
0x00416bd0,235
0x00416cc0,145
0x00416d60,126
0x00416de0,36
0x00416e10,19
0x00416e30,103
0x00416ea0,247
0x00416fa0,103
0x00417010,93
0x00417070,198
0x00417140,50
0x00417180,26
0x004171a0,188
0x00417260,44
0x00417290,175
0x00417340,310
0x00417480,666
0x00417720,82
0x00417780,128
0x00417800,61
0x00417840,95
0x004178b0,91
0x00417910,282
0x00417a30,143
0x00417ac0,111
0x00417b30,320
0x00417c80,329
0x00417dd0,174
0x00417e80,180
0x00417f40,426
0x004180f0,13
0x00418100,44
0x00418130,546
0x00418360,69
0x004183b0,115
0x00418430,127
0x004184b0,54
0x004184f0,120
0x00418570,88
0x004185d0,36
0x00418600,53
0x00418640,126
0x004186c0,44
0x004186f0,38
0x00418720,39
0x00418750,91
0x004187b0,253
0x004188e0,172
0x00418990,347
0x00418af0,177
0x00418bb0,150
0x00418c50,193
0x00418d20,122
0x00418da0,74
0x00418df0,300
0x00418f20,185
0x00418fe0,116
0x00419060,54
0x004190a0,135
0x00419130,82
0x00419190,168
0x00419240,85
0x004192a0,134
0x00419330,28
0x00419350,72
0x004193a0,72
0x004193f0,39
0x00419420,741
0x00419710,37
0x00419740,131
0x004197d0,112
0x00419840,57
0x00419880,67
0x004198d0,207
0x004199a0,112
0x00419a10,66
0x00419a60,25
0x00419a80,168
0x00419b30,59
0x00419b70,110
0x00419be0,155
0x00419c80,174
0x00419d30,143
0x00419dc0,201
0x00419e90,62
0x00419ed0,165
0x00419f80,277
0x0041a0a0,110
0x0041a110,249
0x0041a210,81
0x0041a270,25
0x0041a290,155
0x0041a330,160
0x0041a3d0,140
0x0041a460,28
0x0041a480,141
0x0041a510,134
0x0041a5a0,199
0x0041a670,298
0x0041a7a0,269
0x0041a8b0,294
0x0041a9e0,81
0x0041aa40,94
0x0041aaa0,25
0x0041aac0,154
0x0041ab60,164
0x0041ac10,143
0x0041aca0,190
0x0041ad60,62
0x0041ada0,525
0x0041afb0,116
0x0041b030,347
0x0041b190,59
0x0041b1d0,77
0x0041b220,537
0x0041b440,512
0x0041b660,142
0x0041b6f0,250
0x0041b7f0,166
0x0041b8a0,138
0x0041b930,111
0x0041b9a0,52
0x0041b9e0,307
0x0041bb20,67
0x0041bb70,306
0x0041bcb0,59
0x0041bcf0,88
0x0041bd50,70
0x0041bda0,415
0x0041bf40,137
0x0041bfd0,179
0x0041c090,44
0x0041c0c0,131
0x0041c150,814
0x0041c480,55
0x0041c4c0,117
0x0041c540,542
0x0041c760,85
0x0041c7c0,77
0x0041c810,86
0x0041c870,425
0x0041ca20,240
0x0041cb10,62
0x0041cb50,788
0x0041ce90,665
0x0041d130,42
0x0041d160,44
0x0041d190,250
0x0041d290,408
0x0041d430,225
0x0041d520,109
0x0041d590,379
0x0041d710,241
0x0041d810,202
0x0041d8e0,85
0x0041d940,3590
0x0041e790,97
0x0041e800,101
0x0041e870,293
0x0041e9a0,44
0x0041e9d0,128
0x0041ea50,1823
